a,b,theta,E,E_p,E_t,machine_type,status,file_name
5.3,9.2,50.0,-38.60659894,-6.77523802,-6.264030724,1,Done,BTBT_theta=50.0_a=5.3_b=9.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,7.4,50.0,-31.70750299,-0.878037092,-7.487857201,1,Done,BTBT_theta=50.0_a=7.7_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,9.2,50.0,-38.57174703,-6.555452642,-6.365210436,1,Done,BTBT_theta=50.0_a=5.4_b=9.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.2,50.0,-31.79581875,-1.044647272,-7.426631051,1,Done,BTBT_theta=50.0_a=7.4_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.2,9.1,50.0,-38.12910147,-6.900809046,-6.081870846,1,Done,BTBT_theta=50.0_a=5.2_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.3,50.0,-32.10406421,-0.957128453,-7.547451826,1,Done,BTBT_theta=50.0_a=7.4_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.3,9.1,50.0,-38.53704573,-6.77523802,-6.246642422,1,Done,BTBT_theta=50.0_a=5.3_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.4,50.0,-32.21711641,-0.878037092,-7.615260557,1,Done,BTBT_theta=50.0_a=7.4_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,9.1,50.0,-38.63108437,-6.555452642,-6.380044772,1,Done,BTBT_theta=50.0_a=5.4_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.3,50.0,-31.92396884,-0.957128453,-7.502427984,1,Done,BTBT_theta=50.0_a=7.3_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.3,9.0,50.0,-38.29969634,-6.77523802,-6.187305076,1,Done,BTBT_theta=50.0_a=5.3_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.4,50.0,-33.38601694,-1.487022997,-7.602992736,1,Done,BTBT_theta=50.0_a=7.3_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,9.0,50.0,-38.53889061,-6.555452642,-6.35699633,1,Done,BTBT_theta=50.0_a=5.4_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.5,50.0,-33.58641853,-1.487022997,-7.653093135,1,Done,BTBT_theta=50.0_a=7.3_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,9.0,50.0,-38.52199804,-6.273625351,-6.493686833,1,Done,BTBT_theta=50.0_a=5.5_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.5,50.0,-33.26783171,-1.359205485,-7.637355184,1,Done,BTBT_theta=50.0_a=7.4_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,9.1,50.0,-38.48301711,-6.273625351,-6.483941603,1,Done,BTBT_theta=50.0_a=5.5_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,7.5,50.0,-31.99202857,-0.806218573,-7.594897857,1,Done,BTBT_theta=50.0_a=7.5_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.4,50.0,-33.48161181,-1.627528761,-7.556638573,1,Done,BTBT_theta=50.0_a=7.2_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,9.2,50.0,-38.31017576,-6.273625351,-6.440731264,1,Done,BTBT_theta=50.0_a=5.5_b=9.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.5,50.0,-33.81125536,-1.627528761,-7.639049461,1,Done,BTBT_theta=50.0_a=7.2_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.6,50.0,-33.94785174,-1.627528761,-7.673198555,1,Done,BTBT_theta=50.0_a=7.2_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.6,50.0,-33.61337636,-1.487022997,-7.659832592,1,Done,BTBT_theta=50.0_a=7.3_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.6,50.0,-33.19594416,-1.359205485,-7.619383297,1,Done,BTBT_theta=50.0_a=7.4_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.5,50.0,-33.92502293,-1.78150089,-7.590505288,1,Done,BTBT_theta=50.0_a=7.1_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.6,50.0,-34.18953094,-1.78150089,-7.656632291,1,Done,BTBT_theta=50.0_a=7.1_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.7,50.0,-34.26914941,-1.78150089,-7.676536908,1,Done,BTBT_theta=50.0_a=7.1_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.7,50.0,-33.91938789,-1.627528761,-7.666082592,1,Done,BTBT_theta=50.0_a=7.2_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.7,50.0,-33.48719665,-1.487022997,-7.628287664,1,Done,BTBT_theta=50.0_a=7.3_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.6,50.0,-34.32143355,-1.949999875,-7.605358449,1,Done,BTBT_theta=50.0_a=7.0_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.7,50.0,-34.52763333,-1.949999875,-7.656908395,1,Done,BTBT_theta=50.0_a=7.0_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.8,50.0,-34.5569004,-1.949999875,-7.664225162,1,Done,BTBT_theta=50.0_a=7.0_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.8,50.0,-34.19121267,-1.78150089,-7.657052723,1,Done,BTBT_theta=50.0_a=7.1_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.8,50.0,-33.74471421,-1.627528761,-7.622414171,1,Done,BTBT_theta=50.0_a=7.2_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.7,50.0,-34.67868754,-2.134186611,-7.60257858,1,Done,BTBT_theta=50.0_a=6.9_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.8,50.0,-34.8330299,-2.134186611,-7.64116417,1,Done,BTBT_theta=50.0_a=6.9_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.9,50.0,-34.81854697,-2.134186611,-7.637543437,1,Done,BTBT_theta=50.0_a=6.9_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.9,50.0,-34.43551486,-1.949999875,-7.633878779,1,Done,BTBT_theta=50.0_a=7.0_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.9,50.0,-33.97404401,-1.78150089,-7.602760558,1,Done,BTBT_theta=50.0_a=7.1_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,7.7,50.0,-34.70054999,-2.334650955,-7.50781202,1,Done,BTBT_theta=50.0_a=6.8_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,7.8,50.0,-35.00388832,-2.334650955,-7.583646603,1,Done,BTBT_theta=50.0_a=6.8_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,7.9,50.0,-35.11272366,-2.334650955,-7.610855437,1,Done,BTBT_theta=50.0_a=6.8_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,7.8,50.0,-35.0494581,-2.552980509,-7.48587427,1,Done,BTBT_theta=50.0_a=6.7_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,7.9,50.0,-35.30618499,-2.552980509,-7.550055993,1,Done,BTBT_theta=50.0_a=6.7_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.0,50.0,-35.3758637,-2.552980509,-7.56747567,1,Done,BTBT_theta=50.0_a=6.7_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.0,50.0,-35.06056503,-2.334650955,-7.597815779,1,Done,BTBT_theta=50.0_a=6.8_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.0,50.0,-34.65943553,-2.134186611,-7.597765578,1,Done,BTBT_theta=50.0_a=6.9_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,7.9,50.0,-35.37767093,-2.789815333,-7.449510065,1,Done,BTBT_theta=50.0_a=6.6_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.0,50.0,-35.59305746,-2.789815333,-7.503356699,1,Done,BTBT_theta=50.0_a=6.6_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.1,50.0,-35.62985465,-2.789815333,-7.512555995,1,Done,BTBT_theta=50.0_a=6.6_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.1,50.0,-35.29142595,-2.552980509,-7.546366234,1,Done,BTBT_theta=50.0_a=6.7_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.1,50.0,-34.86902387,-2.334650955,-7.549930491,1,Done,BTBT_theta=50.0_a=6.8_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.0,50.0,-35.68692041,-3.042896392,-7.400281906,1,Done,BTBT_theta=50.0_a=6.5_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.1,50.0,-35.86661417,-3.042896392,-7.445205347,1,Done,BTBT_theta=50.0_a=6.5_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.2,50.0,-35.87539931,-3.042896392,-7.447401632,1,Done,BTBT_theta=50.0_a=6.5_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.2,50.0,-35.51735465,-2.789815333,-7.484430997,1,Done,BTBT_theta=50.0_a=6.6_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.2,50.0,-35.07207356,-2.552980509,-7.491528135,1,Done,BTBT_theta=50.0_a=6.7_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,8.1,50.0,-35.98329338,-3.312355461,-7.339645615,1,Done,BTBT_theta=50.0_a=6.4_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,8.2,50.0,-36.13331847,-3.312355461,-7.377151887,1,Done,BTBT_theta=50.0_a=6.4_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,8.3,50.0,-36.11732952,-3.312355461,-7.373154649,1,Done,BTBT_theta=50.0_a=6.4_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.3,50.0,-35.73835113,-3.042896392,-7.413139586,1,Done,BTBT_theta=50.0_a=6.5_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.3,50.0,-35.27425728,-2.789815333,-7.423656653,1,Done,BTBT_theta=50.0_a=6.6_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,8.1,50.0,-35.96466888,-3.600357451,-7.190988496,2,Done,BTBT_theta=50.0_a=6.3_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,8.2,50.0,-36.27822308,-3.600357451,-7.269377045,2,Done,BTBT_theta=50.0_a=6.3_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,8.3,50.0,-36.40226926,-3.600357451,-7.300388589,2,Done,BTBT_theta=50.0_a=6.3_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,8.2,50.0,-36.29304487,-3.906438003,-7.120042215,2,Done,BTBT_theta=50.0_a=6.2_b=8.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,8.3,50.0,-36.57788421,-3.906438003,-7.19125205,2,Done,BTBT_theta=50.0_a=6.2_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,8.4,50.0,-36.67728179,-3.906438003,-7.216101446,2,Done,BTBT_theta=50.0_a=6.2_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,8.4,50.0,-36.36409155,-3.600357451,-7.290844162,2,Done,BTBT_theta=50.0_a=6.3_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,8.4,50.0,-35.95887069,-3.312355461,-7.333539942,2,Done,BTBT_theta=50.0_a=6.4_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,8.3,50.0,-36.62247507,-4.227754498,-7.041741517,2,Done,BTBT_theta=50.0_a=6.1_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,8.4,50.0,-36.88060758,-4.227754498,-7.106274646,2,Done,BTBT_theta=50.0_a=6.1_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,8.5,50.0,-36.9571889,-4.227754498,-7.125419976,2,Done,BTBT_theta=50.0_a=6.1_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,8.5,50.0,-36.61899866,-3.906438003,-7.201530664,2,Done,BTBT_theta=50.0_a=6.2_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,8.5,50.0,-36.18713373,-3.600357451,-7.246604707,1,Done,BTBT_theta=50.0_a=6.3_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,8.4,50.0,-36.94883047,-4.561025059,-6.956695087,1,Done,BTBT_theta=50.0_a=6.0_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,8.5,50.0,-37.18218889,-4.561025059,-7.015034692,1,Done,BTBT_theta=50.0_a=6.0_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,8.6,50.0,-37.23833848,-4.561025059,-7.02907209,1,Done,BTBT_theta=50.0_a=6.0_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,8.6,50.0,-36.88005537,-4.227754498,-7.106136593,1,Done,BTBT_theta=50.0_a=6.1_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,8.6,50.0,-36.42567538,-3.906438003,-7.153199843,1,Done,BTBT_theta=50.0_a=6.2_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.9,8.5,50.0,-37.2740187,-4.90520802,-6.865900665,2,Done,BTBT_theta=50.0_a=5.9_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.9,8.6,50.0,-37.48453575,-4.90520802,-6.918529929,2,Done,BTBT_theta=50.0_a=5.9_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.9,8.7,50.0,-37.52120744,-4.90520802,-6.92769785,2,Done,BTBT_theta=50.0_a=5.9_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,8.7,50.0,-37.14381037,-4.561025059,-7.005440064,2,Done,BTBT_theta=50.0_a=6.0_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,8.7,50.0,-36.67179735,-4.227754498,-7.054072089,2,Done,BTBT_theta=50.0_a=6.1_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.8,8.6,50.0,-37.59918183,-5.257096802,-6.771247057,2,Done,BTBT_theta=50.0_a=5.8_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.8,8.7,50.0,-37.7853515,-5.257096802,-6.817789473,2,Done,BTBT_theta=50.0_a=5.8_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.8,8.8,50.0,-37.80191776,-5.257096802,-6.821931039,2,Done,BTBT_theta=50.0_a=5.8_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.9,8.8,50.0,-37.41074058,-4.90520802,-6.900081135,2,Done,BTBT_theta=50.0_a=5.9_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,8.8,50.0,-36.92144593,-4.561025059,-6.949848953,2,Done,BTBT_theta=50.0_a=6.0_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.7,8.7,50.0,-37.90922197,-5.608841258,-6.672884864,2,Done,BTBT_theta=50.0_a=5.7_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.7,8.8,50.0,-38.07014064,-5.608841258,-6.71311453,2,Done,BTBT_theta=50.0_a=5.7_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.7,8.9,50.0,-38.06742979,-5.608841258,-6.712436819,2,Done,BTBT_theta=50.0_a=5.7_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.8,8.9,50.0,-37.67611456,-5.257096802,-6.790480238,2,Done,BTBT_theta=50.0_a=5.8_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.9,8.9,50.0,-37.17479682,-4.90520802,-6.841095195,2,Done,BTBT_theta=50.0_a=5.9_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,8.7,50.0,-37.85981183,-5.952170804,-6.488867557,2,Done,BTBT_theta=50.0_a=5.6_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,8.8,50.0,-38.18651864,-5.952170804,-6.570544258,2,Done,BTBT_theta=50.0_a=5.6_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,8.9,50.0,-38.32389313,-5.952170804,-6.60488788,2,Done,BTBT_theta=50.0_a=5.6_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.8,50.0,-38.11135549,-6.273625351,-6.391026197,2,Done,BTBT_theta=50.0_a=5.5_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.9,50.0,-38.40801712,-6.273625351,-6.465191604,2,Done,BTBT_theta=50.0_a=5.5_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,9.0,50.0,-38.3033359,-5.952170804,-6.599748573,2,Done,BTBT_theta=50.0_a=5.6_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.7,9.0,50.0,-37.92586354,-5.608841258,-6.677045255,2,Done,BTBT_theta=50.0_a=5.7_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.4,8.9,50.0,-38.27403118,-6.555452642,-6.290781475,2,Done,BTBT_theta=50.0_a=5.4_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,9.1,50.0,-38.14557989,-5.952170804,-6.56030957,2,Done,BTBT_theta=50.0_a=5.6_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,7.2,55.0,-31.15918475,-0.83585587,-7.371868253,1,Done,BTBT_theta=55.0_a=7.7_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,7.3,55.0,-30.81272393,-0.765888505,-7.32023673,2,Done,BTBT_theta=55.0_a=7.8_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,7.3,55.0,-31.14369781,-0.765888505,-7.402980199,1,Done,BTBT_theta=55.0_a=7.7_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,7.4,55.0,-30.96830876,-0.70252882,-7.39081278,1,Done,BTBT_theta=55.0_a=7.7_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,7.2,55.0,-30.90436549,-0.83585587,-7.308163438,1,Done,BTBT_theta=55.0_a=7.8_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
12.3,4.2,55.0,-29.14830386,-9.564162289,-2.50499482,2,Done,BTBT_theta=55.0_a=12.3_b=4.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
12.4,4.3,55.0,-29.42119541,-9.538660283,-2.58596871,2,Done,BTBT_theta=55.0_a=12.4_b=4.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,7.4,55.0,-30.57506079,-0.70252882,-7.292500788,2,Done,BTBT_theta=55.0_a=7.8_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
12.3,4.3,55.0,-29.42460906,-9.538660283,-2.586822123,2,Done,BTBT_theta=55.0_a=12.3_b=4.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,7.2,55.0,-30.58767375,-0.83585587,-7.228990501,2,Done,BTBT_theta=55.0_a=7.9_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
12.3,4.4,55.0,-29.22478478,-9.298813411,-2.656789489,2,Done,BTBT_theta=55.0_a=12.3_b=4.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,7.3,55.0,-30.42856231,-0.765888505,-7.224196325,2,Done,BTBT_theta=55.0_a=7.9_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
12.4,4.2,55.0,-29.20365024,-9.564162289,-2.518831415,2,Done,BTBT_theta=55.0_a=12.4_b=4.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.7,8.9,55.0,-38.97015313,-5.869791291,-6.807642636,2,Done,BTBT_theta=55.0_a=5.7_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.8,9.0,55.0,-37.97885048,-5.654900491,-6.667262375,2,Done,BTBT_theta=55.0_a=5.8_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.9,7.4,55.0,-30.13540219,-0.70252882,-7.182586137,2,Done,BTBT_theta=55.0_a=7.9_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
12.4,4.4,55.0,-29.16838418,-9.298813411,-2.642689339,2,Done,BTBT_theta=55.0_a=12.4_b=4.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.7,9.0,55.0,-38.46586099,-5.869791291,-6.681569603,2,Done,BTBT_theta=55.0_a=5.7_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,7.1,55.0,-31.06357733,-0.913303154,-7.309242755,2,Done,BTBT_theta=55.0_a=7.6_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
12.5,4.2,55.0,-29.20166731,-9.564162289,-2.518335682,2,Done,BTBT_theta=55.0_a=12.5_b=4.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.7,9.1,55.0,-37.88802468,-5.869791291,-6.537110525,2,Done,BTBT_theta=55.0_a=5.7_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,7.2,55.0,-31.34196587,-0.83585587,-7.417563531,2,Done,BTBT_theta=55.0_a=7.6_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
12.5,4.3,55.0,-29.36815826,-9.538660283,-2.572709424,2,Done,BTBT_theta=55.0_a=12.5_b=4.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.8,8.9,55.0,-38.54370988,-5.654900491,-6.808477225,2,Done,BTBT_theta=55.0_a=5.8_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,7.3,55.0,-31.4132761,-0.765888505,-7.470374773,2,Done,BTBT_theta=55.0_a=7.6_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
12.5,4.4,55.0,-29.0692878,-9.298813411,-2.617915244,2,Done,BTBT_theta=55.0_a=12.5_b=4.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.8,9.1,55.0,-37.35129028,-5.654900491,-6.510372324,2,Done,BTBT_theta=55.0_a=5.8_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,7.1,55.0,-30.98378316,-0.913303154,-7.289294212,2,Done,BTBT_theta=55.0_a=7.7_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
12.2,4.2,55.0,-29.02744543,-9.564162289,-2.474780213,2,Done,BTBT_theta=55.0_a=12.2_b=4.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.9,8.9,55.0,-37.96913663,-5.397809645,-6.793379335,2,Done,BTBT_theta=55.0_a=5.9_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.8,7.1,55.0,-30.82281429,-0.913303154,-7.249051996,2,Done,BTBT_theta=55.0_a=7.8_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
12.2,4.3,55.0,-29.37099461,-9.538660283,-2.57341851,2,Done,BTBT_theta=55.0_a=12.2_b=4.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.9,9.0,55.0,-37.35023606,-5.397809645,-6.638654194,2,Done,BTBT_theta=55.0_a=5.9_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,7.2,55.0,-31.44181526,-0.83585587,-7.442525879,2,Done,BTBT_theta=55.0_a=7.5_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
12.2,4.4,55.0,-29.23198859,-9.298813411,-2.658590442,2,Done,BTBT_theta=55.0_a=12.2_b=4.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.9,9.1,55.0,-36.68326823,-5.397809645,-6.471912236,2,Done,BTBT_theta=55.0_a=5.9_b=9.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,7.3,55.0,-31.61136846,-0.765888505,-7.519897862,2,Done,BTBT_theta=55.0_a=7.5_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,7.4,55.0,-31.58761093,-0.70252882,-7.545638322,2,Done,BTBT_theta=55.0_a=7.5_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,8.8,55.0,-39.52741966,-6.018693139,-6.872508345,2,Done,BTBT_theta=55.0_a=5.6_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,7.4,55.0,-31.30836898,-0.70252882,-7.475827835,2,Done,BTBT_theta=55.0_a=7.6_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,8.9,55.0,-39.19416165,-6.018693139,-6.789193843,2,Done,BTBT_theta=55.0_a=5.6_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.2,55.0,-31.43862751,-0.83585587,-7.441728942,2,Done,BTBT_theta=55.0_a=7.4_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.6,9.0,55.0,-38.75849401,-6.018693139,-6.680276932,2,Done,BTBT_theta=55.0_a=5.6_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.3,55.0,-31.72484737,-0.765888505,-7.548267589,2,Done,BTBT_theta=55.0_a=7.4_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.7,8.8,55.0,-39.38651856,-5.869791291,-6.911733995,2,Done,BTBT_theta=55.0_a=5.7_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.4,55.0,-31.79496533,-0.70252882,-7.597476923,2,Done,BTBT_theta=55.0_a=7.4_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.8,8.8,55.0,-39.03238957,-5.654900491,-6.930647147,2,Done,BTBT_theta=55.0_a=5.8_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.3,55.0,-31.73571584,-0.765888505,-7.550984707,2,Done,BTBT_theta=55.0_a=7.3_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.4,55.0,-34.1619205,-1.824987333,-7.62798646,2,Done,BTBT_theta=55.0_a=7.3_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.7,55.0,-39.48999496,-6.072671549,-6.836162966,2,Done,BTBT_theta=55.0_a=5.5_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.5,55.0,-34.25685022,-1.824987333,-7.651718888,2,Done,BTBT_theta=55.0_a=7.3_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
5.5,8.8,55.0,-39.39079818,-6.072671549,-6.811363771,2,Done,BTBT_theta=55.0_a=5.5_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
